Gene_name,468-4_LPS,685-2_LPS-2,697-3_LPS-2,697-1_LPS-1,697-5_LPS,697-2_LPS,685-1_LPS,468-6_LPS,685-2_CTRL-3,697-3_CTRL-3,697-1_CTRL-3,468-4_CTRL,685-1_CTRL,697-5_CTRL,697-2_CTRL,468-6_CTRL
Ppp5c,194,1627,723,2272,2679,493,3355,1399,943,2198,1426,2306,2162,579,3004,124
Ppp6c,197,1057,545,1994,2807,615,3841,1495,687,1644,1142,1931,2020,642,2590,138
Ppp6r1,590,3218,1745,5857,8212,2449,10334,3057,1586,4476,2926,4260,4558,1274,6698,213
Ppp6r2,70,453,253,698,698,143,1186,532,354,780,557,646,894,233,1070,56
Ppp6r3,344,2062,1013,3845,4671,1251,7305,2201,1447,3375,2590,3207,4428,1088,5609,196
Pprc1,259,1965,1095,3431,3416,811,5391,1769,928,2344,1386,1946,2188,606,3175,95
Ppt1,621,3004,1523,5236,6615,1544,8074,3612,2143,4966,3603,6081,5346,1842,8366,360
Ppt2,172,995,541,1480,2544,518,2580,797,627,1504,1032,1585,1548,589,2750,91
Pptc7,176,1134,514,2067,2200,478,2916,1126,632,1443,1169,1756,1702,542,2228,102
Ppwd1,25,220,103,379,285,83,600,181,136,348,256,363,373,92,512,12
Ppy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pqbp1,159,944,517,1470,1452,353,2255,993,611,1470,930,1450,1371,356,1952,77
Pqlc1,65,358,213,725,1264,159,862,632,323,741,589,1280,679,475,1484,69
Pqlc2,61,493,257,687,779,132,960,398,313,753,501,916,768,272,1244,49
Pqlc3,183,910,394,1704,2627,519,3939,1801,745,1620,1399,2629,3047,708,2882,155
Pradc1,18,102,97,184,114,32,264,115,102,232,143,185,249,36,228,9
Praf2,183,1189,500,2103,1679,321,2593,1167,897,1710,1355,1883,1645,359,1737,86
Pram1,3,21,6,31,38,7,62,18,16,45,37,65,63,18,164,1
Prame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pramef12,2,3,1,14,92,22,253,68,8,12,18,26,156,17,210,8
Pramef17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pramef25,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Pramef6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pramef8,99,641,321,1232,1142,278,1911,675,414,1126,685,929,1076,260,1228,55
Pramel1,0,1,0,0,2,0,6,8,0,1,0,0,1,0,2,1
Pramel3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pramel4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pramel5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pramel6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Pramel7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prap1,2,2,1,1,1,0,1,1,1,1,1,0,2,4,2,0
Prb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prc1,35,1229,413,2459,202,103,1114,116,930,1443,1475,551,626,100,779,4
Prcc,143,1021,537,1490,1830,366,2695,980,623,1571,958,1279,1469,447,1931,89
Prcp,161,1468,979,2551,1046,316,1448,579,1051,2774,1734,1815,959,340,1808,53
Prdm1,43,58,42,84,844,297,441,75,8,6,5,79,51,34,178,2
Prdm10,32,220,158,370,337,83,579,188,124,361,195,226,331,75,377,16
Prdm11,6,40,24,99,38,4,62,20,55,61,57,40,51,7,65,0
Prdm12,0,2,0,0,2,0,0,1,0,0,0,2,1,0,3,0
Prdm13,0,0,0,0,2,0,0,2,0,0,1,1,0,1,0,0
Prdm14,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0
Prdm15,66,482,283,897,655,161,1365,464,261,681,488,597,722,159,901,37
Prdm16,24,199,48,319,101,59,287,112,187,221,229,174,191,38,261,12
Prdm2,414,2249,1207,4133,4735,1025,6561,2975,1480,3804,2528,3945,4147,1086,4583,243
Prdm4,228,1757,786,3109,2662,660,3875,1494,937,2365,1636,2223,2015,552,2513,83
Prdm5,70,515,247,904,425,109,926,329,313,830,591,773,526,133,536,26
Prdm6,32,92,143,185,94,7,87,87,84,444,174,286,62,33,83,7
Prdm8,7,29,21,63,55,5,54,22,15,61,18,78,33,9,25,4
Prdm9,9,61,20,120,144,60,184,59,60,127,92,105,131,21,120,8
Prdx1,3850,11917,4326,18333,131960,19375,77663,55765,5259,11329,8210,25660,26403,18641,41740,4263
Prdx2,980,6620,3207,10030,15403,2428,18572,11753,3771,9183,6175,11131,10808,3349,12595,900
Prdx3,277,1520,808,2609,3117,512,3506,1821,884,2498,1640,2854,2118,755,2659,142
Prdx4,197,1894,786,2877,2889,623,3701,1659,1357,2179,2020,2315,2288,648,3243,152
Prdx5,833,4356,2153,7622,21436,4356,17177,5866,2205,5993,3973,6288,6333,2242,8185,409
Prdx6,1444,7490,4761,13269,14131,2448,13376,8281,4080,12677,6625,13841,7138,3273,9292,646
Prdx6b,1,4,0,3,2,0,2,0,0,1,2,1,2,0,0,0
Preb,252,1756,1017,3117,2939,564,4814,1944,1147,2764,1826,2796,3003,798,3788,154
Prelid1,402,2960,1566,4787,4036,971,5929,2012,1767,4132,3017,4131,3536,918,4942,152
Prelid2,10,96,47,156,30,19,71,18,58,201,85,138,74,8,74,0
Prelp,200,643,266,967,1649,187,863,467,300,624,479,1872,543,506,906,38
Prep,456,3334,1715,5165,3618,1033,6474,1941,1791,4615,2591,4131,3427,790,4071,119
Prepl,273,1659,1014,2455,3328,555,4322,2404,1125,3437,1569,2794,2795,921,2947,207
Prex1,230,386,262,710,5133,1364,2476,732,171,565,317,1467,1141,763,3944,56
Prex2,140,901,557,2037,680,217,1886,579,859,1995,1874,1632,1539,215,1169,67
Prf1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
Prg2,0,1,0,1,4,0,2,10,0,0,0,4,0,1,1,2
Prg3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Prg4,2,17,8,40,25,21,161,58,11,15,19,34,89,10,90,3
Prh1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prickle1,12,198,77,357,284,124,1163,444,251,439,470,252,1105,88,1248,37
Prickle2,69,767,375,1181,581,158,1645,625,881,1940,1706,1435,1731,327,1877,68
Prickle3,20,115,50,232,102,20,220,59,101,226,154,179,202,33,250,6
Prickle4,9,34,32,61,60,7,63,17,37,84,62,83,74,11,69,5
Prim1,7,235,61,371,50,37,244,33,230,313,301,155,171,21,259,2
Prim2,41,394,226,705,283,62,557,174,332,682,508,506,393,80,480,21
Prima1,0,0,2,2,0,0,3,3,0,1,0,4,0,1,3,0
Primpol,24,185,93,365,172,55,340,110,166,329,245,277,300,59,324,17
Prkaa1,228,1544,735,3180,2380,568,3863,1389,932,2337,1767,2416,2237,642,3095,134
Prkaa2,69,435,140,836,603,129,1117,485,240,666,610,663,677,170,626,35
Prkab1,82,562,241,1092,1163,303,2022,721,401,903,608,856,875,231,1242,46
Prkab2,225,868,603,1401,1465,289,2804,1014,692,1929,1123,1989,2140,378,1646,94
Prkaca,333,2226,1255,3410,3092,648,4685,2081,1622,3710,2326,3342,3238,941,4087,211
Prkacb,505,2932,2017,7686,4250,1195,7412,2674,2100,6997,4872,5407,5111,1308,6904,226
Prkag1,236,1639,760,2475,3060,527,4619,1977,1080,2328,1694,2832,3128,770,3504,196
Prkag2,160,741,568,1376,1031,187,1290,605,620,2083,1146,1559,1123,371,1515,76
Prkag2os1,0,0,2,3,2,2,2,2,2,8,3,4,1,0,3,0
Prkag3,0,3,2,7,2,0,6,2,6,13,4,5,8,1,5,0
Prkar1a,1544,8936,4663,17372,21232,4417,29039,12626,5990,13698,10403,15876,18368,5002,20980,1097
Prkar1b,170,738,638,1507,2058,210,927,872,515,1515,863,1753,570,541,995,94
Prkar2a,319,1742,1039,2181,2950,467,3675,2048,913,2932,1350,3260,2319,841,2931,191
Prkar2b,82,724,418,2038,368,110,497,110,396,946,736,760,290,118,512,14
Prkca,162,961,439,1623,1285,210,2074,1111,745,1483,1121,1834,1473,356,1293,108
Prkcb,95,258,92,291,3815,1168,4340,1836,151,365,248,1130,3140,1151,6646,177
Prkcd,667,2952,1741,5950,11163,2704,10690,3504,1394,3616,2360,4632,4981,2258,9942,253
Prkcdbp,86,634,549,1044,609,113,1100,443,553,1686,834,1113,956,136,708,42
Prkce,73,523,254,1122,753,222,1277,500,374,1009,681,767,958,171,947,43
Prkcg,16,88,62,204,62,7,95,44,50,118,82,82,26,19,44,0
Prkch,16,70,25,127,275,46,132,68,53,118,101,335,347,240,1177,6
Prkci,333,2249,1322,3876,2756,686,6042,2119,1854,4305,3075,3749,4629,775,4265,194
Prkcq,0,1,0,1,9,0,1,0,0,1,1,2,5,0,4,0
Prkcsh,935,6016,3274,9420,9714,1989,12090,5439,3755,9011,5583,8745,7509,2415,9701,469
Prkcz,32,235,67,236,422,75,955,357,168,338,239,405,989,116,666,32
Prkd1,84,683,270,1157,680,197,1514,473,495,892,767,663,1040,146,920,51
Prkd2,77,860,330,1611,759,209,1381,528,537,957,770,879,793,179,939,61
Prkd3,190,1582,785,3124,2749,866,6020,2168,1107,2532,2067,2240,4246,713,4835,141
Prkdc,95,717,348,1303,916,219,1639,674,564,1185,971,1088,1358,314,1685,52
Prkg1,300,1573,811,4363,2807,885,5974,1556,1027,2777,2451,2967,3591,636,3683,144
Prkg2,18,118,34,176,249,40,321,236,61,113,56,218,150,47,179,21
Prkra,67,451,227,929,605,125,1000,407,394,926,766,973,788,153,901,38
Prkrip1,64,461,284,711,1028,183,1218,544,266,712,414,666,590,213,701,38
Prkrir,266,1928,1023,4301,2422,614,4425,1492,1276,3277,2459,2887,2384,659,2935,116
Prkx,243,986,493,1652,3521,1059,3444,1275,406,1241,685,1612,1369,568,2366,89
Prl,3,6,5,8,8,0,7,5,2,25,9,19,5,0,5,2
Prl2a1,1,1,0,0,2,1,1,0,0,0,1,5,1,0,1,0
Prl2b1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Prl2c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Prl2c2,8,0,2,1,21,1,22,4,0,3,1,55,4,6,11,1
Prl2c3,1,0,0,1,7,0,0,2,0,0,1,8,0,3,0,0
Prl2c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl2c5,0,2,0,0,4,0,0,2,0,1,0,15,0,0,3,0
Prl3a1,49,139,127,409,285,37,93,58,81,488,252,723,66,73,140,9
Prl3b1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
Prl3c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl3d1,0,1,0,2,1,0,0,4,1,2,1,4,0,1,1,0
Prl3d2,2,4,2,4,9,2,13,16,7,10,1,26,2,4,8,1
Prl3d3,0,0,0,2,0,0,0,1,0,2,0,2,1,0,0,0
Prl4a1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Prl5a1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Prl6a1,1,0,1,7,2,2,5,0,3,3,6,8,2,2,2,0
Prl7a1,1,9,1,14,6,0,11,5,1,8,3,23,1,2,5,0
Prl7a2,0,0,1,0,26,1,10,14,1,0,1,1,3,8,8,3
Prl7b1,0,1,0,2,1,0,2,1,2,3,1,5,0,1,1,0
Prl7c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Prl7d1,0,0,0,0,3,0,1,4,1,0,1,0,1,1,0,0
Prl8a1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Prl8a2,0,0,0,1,3,1,6,0,0,2,0,1,0,1,2,0
Prl8a6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a8,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1
Prl8a9,7,32,7,34,14,9,12,5,19,11,18,63,7,6,19,0
Prlh,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Prlhr,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
Prlr,8,15,9,33,25,3,38,12,10,27,32,80,22,5,31,1
Prm1,0,0,0,2,2,0,2,0,0,7,3,1,1,0,5,0
Prm2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prm3,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0
Prmt1,394,3456,1884,5951,3586,983,7512,2238,1767,4732,2847,3933,3624,702,4452,155
Prmt10,80,482,258,879,891,290,1168,460,326,849,528,801,733,253,1088,34
Prmt2,217,1269,712,2196,2562,544,3069,1311,746,1930,1222,2073,1856,573,2390,110
Prmt3,95,740,381,1234,937,238,1833,661,414,953,687,1083,963,243,1247,48
Prmt5,217,1550,980,2371,2004,390,3689,1389,904,2714,1359,2108,2129,558,2532,98
Prmt6,56,426,243,924,695,193,1145,381,282,654,424,565,544,147,759,21
Prmt7,79,547,299,905,716,152,1092,429,326,875,459,753,653,219,950,47
Prmt8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Prn,0,3,1,2,4,0,2,0,2,0,1,3,5,0,1,0
Prnd,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0
Prnp,4692,18136,9088,21439,56160,10145,84351,39445,10432,27273,14136,49959,58941,13692,52643,3827
Prob1,6,70,39,120,94,9,86,42,63,136,90,94,57,42,107,8
Proc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proca1,1,5,3,23,28,3,37,31,13,11,9,16,28,7,34,3
Procr,401,1567,615,1908,8570,924,5910,4304,602,1216,741,2942,2788,1570,2307,391
Prodh,6,28,10,82,42,7,69,27,26,43,38,50,32,16,92,3
Prodh2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
Prok1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Prok2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
Prokr1,3,14,4,25,10,5,11,3,6,27,27,36,27,18,92,0
Prokr2,17,303,27,372,50,163,3629,71,5,16,11,24,22,8,29,1
Prol1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prom1,7,130,43,206,152,75,133,67,34,54,52,76,51,44,134,6
Prom2,0,0,0,0,1,0,1,6,0,0,0,2,0,3,2,0
Prop1,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0
Prorsd1,46,231,110,506,502,90,673,344,224,428,423,613,511,147,601,24
Pros1,302,1970,893,4921,4450,930,4112,2072,1398,3020,2945,3966,2569,1275,4326,157
Prosc,262,1794,951,2836,3912,647,5210,1972,1254,2748,1966,3089,3260,1089,4710,214
Proser1,68,530,298,864,946,217,1675,575,410,918,617,809,1133,262,1339,41
Proser2,3,40,14,35,20,4,69,10,12,19,11,28,46,3,18,7
Prox1,10,69,41,95,148,45,159,46,47,85,48,69,104,16,152,2
Prox2,2,44,15,79,40,11,79,19,39,69,42,56,68,8,73,5
Proz,0,13,3,33,25,2,19,17,12,29,18,15,18,10,38,1
Prp2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Prpf18,152,1038,430,1851,1928,482,3586,1238,615,1484,1142,1581,1974,463,2241,94
Prpf19,458,3413,1694,6086,4992,1112,8924,3098,2325,4921,3710,4792,5861,1301,6433,256
Prpf3,106,925,457,1354,1236,310,1967,776,516,1192,777,1088,1037,279,1417,46
Prpf31,208,1346,675,2263,2149,525,3502,1151,737,1824,1125,1825,1729,508,2388,99
Prpf38a,160,734,386,1420,2311,978,3290,802,429,965,681,939,1100,238,1215,60
Prpf38b,183,1689,740,3281,3720,1137,6917,1760,808,1738,1519,1824,3089,753,4042,120
Prpf39,119,777,394,2285,1217,493,3113,705,551,1213,1313,1301,1792,333,2134,71
Prpf4,131,860,394,1587,1422,514,2495,625,503,1130,783,1050,1128,333,1443,63
Prpf40a,389,2525,1123,4813,4970,1552,8531,2507,1416,3414,2647,3585,4268,980,5328,217
Prpf40b,66,594,282,1159,682,160,1325,481,347,760,698,697,737,169,778,29
Prpf4b,301,2264,948,4499,3285,1063,6972,1984,1436,2975,2608,2814,4078,858,4849,164
Prpf6,419,2846,1396,4398,5389,1056,8554,3380,1768,4211,2921,4165,4901,1423,5349,284
Prpf8,1314,10301,5028,15958,14699,3415,22153,8601,6403,15391,10250,11961,13947,3817,18082,743
Prph,0,7,2,10,52,4,27,33,8,15,15,5,32,16,19,5
Prph2,0,1,0,2,3,1,0,2,0,2,0,0,1,0,0,0
Prpmp5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Prps1,41,349,178,645,490,117,975,320,248,579,387,560,547,112,702,23
Prps1l1,1,0,0,2,2,3,7,0,0,4,3,3,6,3,5,0
Prps1l3,91,704,294,1707,1356,366,2633,731,439,880,809,996,1230,290,1435,56
Prps2,173,828,398,1981,1615,325,2104,732,688,1622,1453,2348,1810,544,2401,77
Prpsap1,198,1333,861,1944,2543,567,3426,1607,826,2392,1360,1994,2109,646,2778,146
Prpsap2,26,219,68,280,258,56,417,199,133,209,209,243,313,86,367,10
Prr11,8,454,125,726,29,19,361,24,283,434,472,168,263,26,309,2
Prr12,185,1493,908,2654,1722,279,2674,1208,1084,2843,1893,2317,2588,598,3065,138
Prr13,545,2627,1295,4037,8923,1309,9720,4495,1115,2597,1607,4259,4295,1928,5595,360
Prr14,207,1507,881,2339,2528,513,3369,1392,1026,2540,1549,1956,2202,536,2836,90
Prr14l,171,1051,546,2036,2319,528,4028,1588,761,1865,1205,1679,2116,598,2620,144
Prr15,1,82,7,64,80,14,908,121,45,24,45,60,867,23,306,8
Prr15l,0,5,1,11,50,5,57,51,2,10,3,15,50,12,39,6
Prr16,9,69,47,328,62,22,94,88,45,141,112,102,44,12,78,1
Prr18,0,2,1,7,12,2,10,4,1,3,4,3,10,5,10,0
Prr19,1,7,3,5,15,3,22,11,6,4,4,6,9,2,12,2
Prr22,1,3,3,9,0,1,8,1,1,2,1,5,6,0,3,0
Prr23a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prr24,38,290,177,520,506,78,548,271,252,550,439,606,346,128,471,22
Prr27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prr3,42,377,168,645,444,100,828,273,211,442,368,415,434,109,509,18
Prr30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Prr32,13,49,34,35,105,7,70,47,24,71,28,155,68,36,76,10
Prr33,0,43,49,126,9,3,32,8,62,146,135,55,27,6,53,1
Prr5,24,197,104,443,181,31,384,156,138,321,224,224,257,47,239,17
Prr5l,48,314,169,571,973,328,1125,248,128,189,184,255,915,77,825,23
Prr7,27,154,106,239,192,40,207,80,99,153,93,221,96,25,167,12
Prr9,0,0,0,0,18,5,11,4,2,0,0,2,6,0,9,1
Prrc1,477,2789,1621,5593,4158,925,7745,2822,1979,4737,3442,4726,4803,1097,5434,250
Prrc2a,1230,10346,5640,16805,17623,3885,24068,8703,6469,14827,9946,11632,13486,3219,16948,761
Prrc2b,1431,10440,5769,20062,16580,3255,22576,9559,6625,15826,11496,13254,13488,3432,14947,812
Prrc2c,1439,10985,4848,19886,15929,5572,28902,8357,5716,13960,9684,11729,13366,3180,17547,618
Prrg1,19,206,73,1044,117,94,729,105,111,98,314,102,244,15,286,4
Prrg2,55,238,131,523,628,83,643,323,184,382,350,539,435,156,659,34
Prrg3,35,269,73,717,177,173,1427,199,110,197,336,324,817,22,490,10
Prrg4,155,783,384,1645,1714,449,2260,771,364,1118,738,1262,1154,361,1376,45
Prrt1,0,5,1,9,20,0,10,14,0,7,7,9,5,2,17,4
Prrt2,9,64,23,177,68,13,93,58,131,227,277,177,171,21,147,7
Prrt3,1,10,10,31,7,1,25,9,17,35,11,19,15,8,20,1
Prrt4,2,11,11,7,21,1,26,13,8,17,6,50,20,6,23,1
Prrx1,259,4399,1157,12627,532,534,1605,487,3872,4601,8581,3318,934,155,1919,27
Prrx2,85,721,248,981,911,73,421,563,668,531,917,1152,306,219,527,63
Prrxl1,0,0,0,2,4,2,2,0,0,0,0,6,1,1,1,0
Prss1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss12,128,398,138,324,4724,337,3588,4465,224,356,236,1244,2528,1216,1728,470
Prss16,2,5,9,54,4,4,14,5,8,30,26,23,7,1,9,0
Prss2,0,4,2,2,2,0,7,2,1,3,3,5,2,1,0,0
Prss21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss22,0,4,1,7,2,1,2,0,6,5,7,4,0,0,0,0
Prss23,3361,14940,14252,30881,19134,4136,30899,10576,9976,40900,21322,36478,25233,5026,23074,984
Prss27,1,6,8,16,6,3,37,8,3,18,4,16,18,2,9,0
Prss28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Prss32,0,4,2,0,0,0,6,0,0,3,0,3,0,0,1,0
Prss33,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0
Prss34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Prss35,65,566,128,2208,318,51,214,172,971,989,2996,629,191,141,330,26
Prss36,20,161,101,258,167,32,330,116,145,241,208,263,330,55,287,10
Prss37,0,0,0,2,8,2,3,2,1,4,0,6,1,3,4,0
Prss38,0,2,2,0,7,0,3,0,0,1,1,1,13,2,10,0
Prss39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Prss40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss41,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0
Prss42,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0
Prss43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss45,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Prss46,18,46,55,79,216,27,98,61,38,195,45,193,73,72,282,4
Prss48,0,0,0,1,1,0,1,2,0,4,2,0,1,0,0,0
Prss50,1,2,0,3,81,43,44,13,4,6,1,18,39,27,213,0
Prss51,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
Prss52,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Prss53,11,41,26,77,48,7,64,52,41,38,58,90,61,14,38,3
Prss54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prss55,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0
Prss56,0,11,5,8,29,2,35,11,8,6,9,12,14,8,14,2
Prss57,0,4,2,5,10,1,5,3,0,11,3,5,3,1,2,0
Prss58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss8,0,10,6,11,15,2,68,20,12,8,13,9,64,3,50,1
Prtg,1,10,2,24,5,2,4,3,12,26,24,20,6,4,14,0
Prtn3,0,0,0,0,0,1,1,3,1,3,2,9,1,0,1,0
Prune,147,753,419,1437,1828,252,2254,1276,620,1445,983,1613,1706,604,2189,119
Prune2,38,333,144,472,826,182,1003,630,317,599,456,497,942,297,1449,68
Prx,17,211,173,395,139,44,305,70,205,504,370,321,299,38,256,6
Psap,8939,40666,19581,58196,178795,34841,135390,62973,25162,55804,38860,104164,96811,55909,232149,6042
Psapl1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Psat1,348,4090,1839,7129,2717,779,4892,953,2927,5904,4452,3613,3134,584,4258,74
Psca,0,0,0,1,7,0,6,0,0,0,1,0,2,0,1,0
Psd,57,314,212,598,1231,308,1320,364,57,134,86,199,177,48,229,11
Psd2,2,19,10,27,60,9,25,41,11,43,16,36,22,24,40,5
Psd3,141,842,410,2008,918,402,2483,689,743,1746,1674,1554,2410,330,2249,64
Psd4,68,167,47,280,2298,600,1228,274,97,167,143,639,535,370,2029,13
Psen1,429,2417,1220,4252,5870,1327,7423,3117,1372,3455,2244,3805,4206,1440,6144,284
Psen2,182,959,443,1752,2730,822,7748,1319,399,1000,660,1690,1821,737,3403,101
Psenen,5,50,36,44,115,17,83,76,28,45,22,56,50,19,93,9
Psg-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Psg16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Psg17,1,3,0,13,0,0,3,1,3,5,0,0,1,0,0,0
Psg18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Psg19,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
Psg20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Psg21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psg22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psg23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psg25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Psg26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psg27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psg28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Psg29,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
Psip1,220,1841,837,4026,2675,1066,8079,1617,1100,2420,2235,2067,3495,453,3450,100
Pskh1,224,1564,884,2792,2261,455,3608,1552,1009,2705,1629,2308,2331,707,2986,146
Psma1,436,2616,1328,3937,5963,1300,7488,3771,1607,3715,2234,4514,4226,1413,5318,319
Psma2,562,3485,1763,4793,7868,1671,9311,4740,1757,4828,2625,5198,4407,1471,5537,377
Psma3,91,683,314,796,1268,250,1376,638,351,1056,423,759,619,223,774,69
Psma4,287,1835,775,3020,3801,891,5390,2387,933,2361,1537,2533,2338,788,3111,174
Psma5,107,746,382,1023,1944,357,2197,965,315,837,546,975,851,282,1059,61
Psma6,551,3750,1703,7611,6997,1514,8696,3868,1422,3761,2210,4096,3556,1271,4566,267
Psma7,530,3599,1845,5525,6567,1478,10533,4271,2031,5077,3178,5574,5565,1397,6030,343
Psma8,2,7,9,37,19,10,71,26,9,7,17,20,47,3,50,0
Psmb1,520,3383,1685,5062,7388,1343,8414,4697,2130,5169,3173,5707,4752,1594,5812,375
Psmb10,198,1614,737,3341,5093,1763,7244,1244,184,378,281,584,693,263,1171,51
Psmb11,0,3,2,8,2,0,2,0,0,0,0,4,3,0,0,0
Psmb2,470,2696,1314,3639,5437,1060,7440,3489,1419,3786,2057,4194,4229,1122,4747,237
Psmb3,110,611,385,792,1352,227,1423,789,334,870,504,1030,820,292,1057,60
Psmb4,506,3413,1877,5430,8724,1653,10151,4509,2002,4982,2997,5866,5365,1649,6070,415
Psmb5,112,734,445,1054,1854,320,2011,865,391,1129,646,1293,1067,426,1511,76
Psmb6,637,3041,1726,4449,13430,2395,9715,4205,1672,4536,2595,5186,4107,1785,6971,314
Psmb7,462,2812,1599,4044,6693,1235,7592,3735,1611,4544,2501,4769,3999,1366,5033,280
Psmb8,133,715,269,1608,3746,1210,3017,408,42,121,74,261,251,196,1003,6
Psmb9,29,154,54,309,760,265,772,73,14,20,12,67,52,27,150,5
Psmc1,510,3472,1791,4589,6573,1171,7874,4293,2026,5529,2835,5034,4389,1614,5769,352
Psmc2,610,4072,2035,6066,7786,1482,10412,4878,2129,5820,3432,5924,5527,1811,6817,404
Psmc3,771,5054,2838,6952,10249,1811,11277,5833,3015,7904,4718,7602,6760,2346,8534,526
Psmc3ip,4,91,29,156,28,16,128,24,72,85,98,89,84,9,90,2
Psmc4,489,3414,1743,4624,6657,1299,8469,3936,1796,4825,2523,4516,4354,1460,5744,335
Psmc5,428,2959,1506,4223,5934,1258,7868,3392,1601,4262,2559,4286,4056,1287,5428,274
